Sequence name	locus tag	Name	Start	End	Strand	L Arabinose R1	L Arabinose R2	D Maltose monohydrate R1	D Maltose monohydrate R2	Mucin from porcine stomach R1	Mucin from porcine stomach R2	N Acetyl D Glucosamine R1	N Acetyl D Glucosamine R2	D Xylose R1	D Xylose R2	Glucose R1	Glucose R2	28°C R1	28°C R2	42°C R1	42°C R2	Aerobic shaking R1	Aerobic shaking R2	Bile salts R1	Bile salts R2	Deoxycholic acid R1	Deoxycholic acid R2	Gentamicin R1	Gentamicin R2	Peroxide R1	Peroxide R2	pH 6 R1	pH 6 R2	Starvation R1	Starvation R2	Control for TYG growth R1	Control for TYG growth R2
NC_004663.1	BT_2011	nadD	2526087	2526695	+	43.88008361	44.00806276	41.51973881	41.410772	20.63085836	23.82447383	32.75533682	32.16316783	36.57974987	36.4383261	50.40973538	49.55251982	84.00654001	85.95245586	26.64720678	37.30878631	38.58463605	39.14578014	53.34484006	64.43205843	49.78500603	51.70068474	61.328128	49.48547308	30.57816168	39.07679164	37.51951295	36.44985725	10.92248693	11.23817762	38.09095802	39.13797176
NC_004663.1	BT_2012	BT_2012	2526658	2527947	-	46.01830802	44.31754281	44.52062608	44.33880638	33.80894253	29.30054692	44.2666392	42.88422377	41.25855508	43.46887414	59.17439102	55.83672712	50.22529847	54.20497921	38.31276175	39.81449701	27.46858614	27.87278649	100.4253319	94.45416451	67.59923268	65.45955983	79.5769856	71.45531673	28.74556637	27.06995622	30.81248497	30.81192969	31.00576936	30.46493933	24.53545695	29.93736357
NC_004663.1	BT_2013	BT_2013	2528100	2529155	-	45.73940919	48.1550954	49.13393039	51.58917724	33.90765477	31.22072839	38.93092822	39.4636964	42.49205827	41.90206629	67.00553304	65.88115681	94.77660924	97.96210352	107.2402033	127.0506072	87.32989293	89.93619108	132.8237577	133.0210239	97.60570571	98.38810359	102.9115904	80.41389376	88.22637402	97.65559475	83.20699066	90.20684096	9.160795492	12.38907533	92.38073983	93.49233398
NC_004663.1	BT_2014	BT_2014	2529269	2529832	+	24.86847959	26.92476414	21.09578962	25.79458862	18.45918906	12.73009199	22.18272433	20.93158541	23.60669904	23.2208958	28.42030349	27.04269533	46.39010308	47.76931601	36.77314536	49.62968421	38.19878969	36.60625959	52.85543786	59.69780324	42.1987194	49.29343372	47.92568832	34.12791247	29.58332423	39.44063514	35.59373264	34.48313833	14.37540216	13.26917358	39.0398431	34.11302421
NC_004663.1	BT_2015	BT_2015	2529837	2530166	+	7.483785446	8.913025369	7.211087322	9.713637876	5.922734458	5.760544418	6.274400868	6.73894945	7.145811602	7.753690119	10.99471595	9.323291151	15.81361385	15.07937822	9.533778427	16.68166512	9.067389472	9.910324086	10.37532669	15.12652268	13.1405322	13.91346919	14.18025984	11.30487101	10.00073438	10.69699883	7.437496372	9.899151878	5.003203692	3.994292046	9.692183269	10.47453855
NC_004663.1	BT_2016	BT_2016	2530168	2531304	-	201.9227576	198.6242945	204.1947025	211.3297197	110.9525589	102.3385607	171.7308458	172.4047901	150.1471128	162.506096	259.9835427	258.3221278	335.34318	333.6312431	122.6955832	145.8434374	129.7408387	148.5309822	213.3793602	230.5928686	303.5869348	289.8639416	255.783168	210.3132606	122.5220862	129.8921286	138.5233699	136.3591782	105.9833571	102.2267964	128.1672627	127.5345843
NC_004663.1	BT_2017	BT_2017	2531321	2532196	-	200.9930948	201.4096149	196.9836152	215.3731958	118.7508259	92.87988902	160.8124002	165.2063668	168.8623337	178.857142	246.7587664	246.1657923	320.8429893	318.9827043	150.7639744	185.9901833	136.5253039	156.2114834	507.8037252	562.4526104	335.8963876	325.1113968	267.4504704	278.782385	147.2359429	141.7534267	138.9882134	152.0929295	118.8084708	122.2885231	135.1483457	143.0340704
NC_004663.1	BT_2018	BT_2018	2532274	2532765	-	38.4415563	36.27106157	37.98137919	41.31781853	28.57719376	20.26858221	40.11664177	42.11843406	37.47297632	36.67937346	43.56396885	45.27719846	48.38650616	47.17691186	51.16263702	51.84467708	47.20187143	51.6575643	84.86234189	83.7154881	51.9525165	56.25016832	53.01998299	47.1391791	49.48007326	42.93353271	40.83982383	44.77563399	30.9353017	31.48043731	45.61426112	44.51678885
NC_004663.1	BT_2019	BT_2019	2532821	2534899	+	8.831796489	7.613209169	16.30332786	16.68514831	52.41619996	72.8246603	12.25237335	13.63105684	12.97305082	12.89603382	7.986727623	7.881014067	4.991007693	5.977896366	25.04837438	27.9642851	27.90955341	20.19228533	14.58418563	18.24420292	11.71810346	12.05833997	13.52210432	15.82681941	15.13200124	18.33771228	22.6445202	23.79729889	95.06087015	79.81814105	21.89213424	15.00406874
NC_004663.1	BT_2020	BT_2020	2534972	2537224	+	69.67822599	76.93673982	39.14590261	44.33880638	7.354061952	8.320786382	42.83390199	47.42790938	42.57712746	46.20074423	73.38454277	71.49573546	328.0668162	332.9849841	135.6046745	183.7751905	245.0767466	203.9049181	33.67087152	45.72597695	18.28836956	31.338433	184.1040486	152.7224083	157.5508365	256.3641284	283.6873616	251.3466775	12.12043711	12.11827587	282.9033074	243.816117
NC_004663.1	BT_2021	BT_2021	2537883	2538410	-	0.1859325577	0.1856880285	0.2239468113	0.1394302088	0.1974244819	0.4267069939	0.197618925	0.3063158841	0.1701383715	0.2410473612	0.2074474707	0.2060395835	0.1576107693	0.05385492222	0.5921601508	0.6921852748	0.5787695408	0.5574557299	0	0.1154696388	0.1354694042	0.3312730761	0.23932928	0	0.471238793	0.8732243942	0.2656248704	0.327786486	0.2114029729	0.1353997304	0.8133300645	0.6369651823
NC_004663.1	BT_2022	BT_2022	2538638	2539081	+	0.2324156971	0.371376057	0.179157449	0.2323836813	0.3948489639	0.7822961556	0.2964283875	0.2042105894	0.4253459287	0.3213964816	0.2593093384	0.3090593752	0.5253692308	0.1615647667	0.8290242111	1.061350755	0.1929231803	0.7432743065	0.9927873248	1.616574943	0.4741429146	0.1987638456	0.65815552	0.6398983588	0.2617993294	1.091530493	0.7968746113	0.9833594581	0.7751442339	0.6769986518	0.6777750538	0.6369651823
NC_004663.1	BT_2023	BT_2023	2539054	2541216	-	1.301527904	1.733088266	1.925942577	2.23088334	0.6416295663	2.204652802	1.333927744	1.327368831	1.573779936	1.446284167	2.074474707	1.854356251	1.155812308	2.315761655	2.309424588	1.245933495	1.221846808	1.734306715	0.5872826428	1.039226749	0.9482858292	1.325092304	1.37614336	1.066497265	1.256636781	1.237067892	2.324217616	1.63893243	1.832159098	2.234095551	1.491105118	1.273930365
NC_004663.1	BT_2024	BT_2024	2541785	2542450	-	0.2324156971	0.495168076	1.030155332	0.74362778	0.2467806024	0.6400604909	0.0988094625	0.2552632367	0.1701383715	0.200872801	0.6742042798	0.6696286462	2.20655077	2.208051811	1.006672256	0.8306223298	1.04500056	1.052971934	2.092194415	0.8082874713	1.28695934	1.722619996	1.37614336	1.493096171	0.6806782565	0.4366121971	0.4648435232	0.4589010805	0.1409353153	0.1353997304	0.9733602855	0.990834728
NC_004663.1	BT_2026	BT_2026	2543431	2544399	+	0.3253819759	0.247584038	0.1343680868	0.04647673625	0.4442050844	0.4978248263	0.04940473125	0.2552632367	0.2126729643	0.0803491204	0.155585603	0.3090593752	0.6829800001	0.7001139888	0.2368640603	0.4983733979	0.6430772675	0.3096976277	0.4894022024	0.1154696388	0.3386735104	0.2650184609	0.35899392	0.2132994529	0.3665190612	0.5821495961	0.3984373056	0.327786486	0	0.06769986518	0.7455525591	0.4246434549
NC_004663.1	BT_2028	BT_2028	2545159	2546166	+	0.09296627884	0.1856880285	0	0.2323836813	0.09871224097	0.8534139879	0.1482141937	0.2042105894	0.1701383715	0.1205236806	0.1037237354	0.1716996529	0.4728323078	0.6462590666	0.1184320302	0.138437055	0.257230907	0.2477581022	0.008898221861	0.1154696388	0.2032041063	0.2153274994	0.11966464	0.3199491794	0.1570795977	0.2183060986	0.2822264248	0.2622291888	0	0.1353997304	0.1355550108	0.07077390914
NC_004663.1	BT_2029	BT_2029	2546168	2546686	-	0.1859325577	0.123792019	0.537472347	0.7901045163	0.04935612049	0.07111783232	0.5434520437	0.4594738261	0.2126729643	0.1205236806	0.5704805445	0.5150989586	0.05253692308	0.05385492222	0.2368640603	0.06921852748	0.1286154535	0.06193952554	0.09788044047	0.5773481938	0.06773470209	0.06625461521	0.41882624	0.6398983588	0	0	0	0.06555729721	0.6342089187	0.6769986518	0.06777750538	0.07077390914
NC_004663.1	BT_2030	BT_2030	2547052	2547966	+	129.2231276	123.544435	128.0527867	115.6805965	169.8837667	147.0005594	146.7814565	135.3405681	116.0343693	124.9830568	109.0136459	116.8759537	232.4758846	213.965606	323.0825782	281.0964401	513.9473522	475.2000399	313.31529	306.8028302	203.949188	185.7199683	187.0956646	175.9720487	292.0109721	312.2504896	340.4868131	345.1591698	251.4286024	233.0906358	334.0075465	327.2585559
NC_004663.1	BT_2031	BT_2031	2548024	2548413	+	14.87460461	16.03106646	12.45144271	12.87405594	38.44841786	40.67940009	26.53034068	23.94369161	17.94959819	17.99820297	13.4840856	12.98049376	25.74309231	22.94219686	75.32277118	53.02139205	146.0428474	122.3305629	43.75255689	37.5276326	30.20967713	25.90555455	29.85632768	25.16933545	61.31340295	80.48218167	95.95698444	76.19396868	46.50865404	49.21780199	96.71850017	83.44243888
NC_004663.1	BT_2032	BT_2032	2548855	2551722	+	267.7893662	220.1641058	410.5392944	443.7598777	22.21025422	18.9173434	117.4844509	132.9410937	279.4097405	246.1093558	332.4345718	354.7486528	18.07270154	20.68029013	8.05337805	10.93652734	17.17016304	12.07820748	13.50750079	13.85635665	14.15655274	18.81631072	14.24009216	8.105379212	7.225661492	10.40592403	15.87108601	11.99698539	227.1172605	242.027018	12.19995097	8.138999551
NC_004663.1	BT_2033	BT_2033	2551744	2553306	+	161.3429769	140.6277336	254.6275244	288.7134856	13.17808417	15.43256961	72.32852655	78.16160309	166.012516	148.5253491	202.5724552	219.7412158	12.97662	12.27892227	5.684737447	6.644978638	7.395388576	4.58352489	7.096331934	5.311603383	7.383082527	8.281826902	7.12004608	5.119186871	4.241149137	7.786250848	9.960932641	6.424615126	150.871255	156.8605876	6.981083054	5.661912731
NC_004663.1	BT_2034	BT_2034	2553744	2554142	-	162.9234037	153.9353756	213.7348367	201.058361	171.0189575	145.2937314	148.164789	140.1905696	172.0949627	152.824027	167.8768657	188.1141397	254.1736339	256.187865	230.2910826	212.708535	374.1423542	393.8115034	173.1504992	178.5160615	151.3193245	164.5764642	281.6307302	256.5992419	268.5537521	259.7842573	272.2654922	303.4647288	292.5817145	276.1477501	251.3867674	271.2763937
NC_004663.1	BT_2035	BT_2035	2554287	2555924	+	230.6958209	243.1275253	188.2496895	221.6010784	160.3580355	125.8785632	174.1022729	167.4016306	186.0463092	197.6186616	270.044745	275.8354923	230.6896293	225.005865	89.12010269	94.55250854	78.06958027	61.81564649	319.4817577	324.4696849	376.8081477	393.7511782	222.9950566	175.5454498	52.77874481	75.0972979	77.09761864	69.2612845	10.49968099	12.79527452	69.20083299	67.09366587
NC_004663.1	BT_2036	BT_2036	2556012	2556593	+	142.7497212	155.8541519	150.0891529	144.9609404	110.3109293	76.66502325	150.3385972	146.5721505	124.9666338	130.808368	168.0843131	159.9897366	158.1361385	150.5245076	104.3386186	103.8277912	130.1588389	134.718468	177.2614777	182.0956203	149.3550181	149.4041573	116.9123533	116.2482019	106.1334482	103.9137029	109.1718217	137.9325533	135.1569673	130.3899403	110.2062237	115.9276632
NC_004663.1	BT_2037	BT_2037	2556892	2557302	+	34.25807375	37.01381368	32.38270891	36.06594733	48.46771032	55.68526271	35.22557338	33.54158931	29.05112693	31.697728	37.44426846	36.31447658	54.90108462	52.99324346	17.05421234	20.97321383	17.94185576	13.56475609	55.69397063	63.27736204	51.68157769	58.43657062	39.13033728	26.02253326	10.57669291	17.53725658	20.45311502	19.27384538	29.52594855	25.59054904	17.28326387	15.28716437
NC_004663.1	BT_2038	BT_2038	2557389	2558660	+	7.948616841	11.14128171	6.584036251	7.947521899	48.81320316	42.67069939	5.780353556	5.666843855	7.698761309	7.95456292	8.609070035	8.705172401	29.47321385	26.38891189	14.9224358	14.74354635	11.51108309	10.83941697	43.75255689	45.84144659	62.58686473	66.25461521	45.41273088	39.67369825	8.744097603	11.78852932	12.28515026	14.35704809	15.78475531	14.42007128	10.57329084	11.25305155
NC_004663.1	BT_2039	BT_2039	2558790	2561918	+	14.36329008	16.09296247	21.18536834	21.84406604	174.8687349	163.8554857	8.942256356	10.36368741	12.67530867	11.69079702	15.4029747	17.30732501	91.0464877	83.79825897	27.1209349	32.25583381	28.93847704	29.79291178	152.9871285	177.5923044	252.5149694	268.695592	148.7431475	136.7249493	27.59364932	23.50428994	26.09764352	24.91177294	45.16976854	35.54242922	25.00989948	24.62932038
NC_004663.1	BT_2040	BT_2040	2561968	2563161	+	21.80059239	22.03497938	16.79601084	18.17240387	120.9224952	120.3313723	46.14401899	45.38580349	31.73080628	27.84097022	13.17291439	14.8863599	25.37533385	23.2653264	76.69460886	89.32650972	132.731148	115.8888523	40.32674148	41.56906995	50.46235305	53.1362014	32.18978816	27.30232998	113.5423692	130.2559721	127.4600941	101.1221309	61.51826511	55.98778851	137.0596714	126.4022017
NC_004663.1	BT_2041	BT_2041	2563244	2564068	+	24.21771564	24.44892375	38.29490472	40.43476054	97.47833796	95.36901315	45.10651963	42.22053935	29.56154204	33.82697969	24.01204474	25.03380939	42.02953847	47.82317093	64.95996854	75.3097579	102.377901	81.82211324	31.71326271	29.7911668	39.89573953	43.39677296	48.66362026	51.83176706	72.36133466	91.47025529	95.35932848	77.3576107	117.5400529	97.2170064	108.2406761	91.72298625
NC_004663.1	BT_2042	BT_2042	2564143	2565621	-	83.94854979	88.44939758	100.2385927	98.80954127	81.09210596	78.58520472	71.83447923	72.54581188	83.83568254	84.24605274	97.13727816	88.59702088	74.60243078	78.89746105	47.96497221	55.51325904	47.65202552	58.04507787	80.45772207	76.5563705	94.16252502	93.81653514	93.59769258	80.84049266	44.6629656	46.86304249	52.72653678	55.78925992	64.68930971	62.62237529	45.13981858	46.14458876
NC_004663.1	BT_2043	BT_2043	2565730	2566482	+	191.8359164	231.8005556	284.6811865	267.6595241	91.45689126	83.63457081	481.6467249	443.4943475	129.3476969	130.7280189	294.8347178	319.7219236	183.3013246	168.6197615	391.6547237	385.408761	407.9682185	398.8286049	372.9342662	335.4970354	78.43678502	85.07092593	133.2465766	108.9960205	474.5374645	518.1131406	722.7652724	706.7732212	123.1069979	127.2757465	496.6396706	491.0293816
NC_004663.1	BT_2044	BT_2044	2566479	2567027	+	117.2304776	131.4671242	165.675851	155.3717293	85.63286904	67.63305854	231.5599754	194.6126917	94.04398483	97.70453041	164.3502587	169.2615178	103.2875908	107.979119	179.9574698	169.931485	181.3477894	179.376866	130.5725076	122.0514082	77.21756038	68.57352675	92.85976063	87.23947625	229.9121711	228.6392539	311.5115668	308.9715417	106.0538247	97.62320559	211.8047043	227.1842483
NC_004663.1	BT_2046	BT_2046	2567684	2568880	+	61.40422717	65.17649801	45.55078141	50.19487515	86.42256697	64.21940259	97.8707726	98.78687261	65.50327302	68.61814882	62.23424121	63.09962243	36.93345693	32.85150255	62.59132793	70.87977214	44.88679327	42.30469594	92.00761405	101.7864866	94.89631762	93.08773437	45.65206016	38.42437288	46.70500037	55.59528643	44.35935336	43.72671724	18.67392927	20.85155848	54.28978181	50.95721458
NC_004663.1	BT_2047	thyA	2568918	2569712	+	143.1215863	154.0591677	113.8097695	122.2802931	130.7443632	109.1658726	177.955842	171.9453163	132.367653	145.1105114	139.5084241	137.3768923	182.1455123	179.9292951	184.3394549	213.8852499	151.8305429	149.5220147	256.2509932	260.499505	216.7510467	216.1225548	182.309079	135.8717515	132.4181008	152.8870377	145.6288352	160.9431646	58.69955881	64.78877098	151.6182795	155.4902784
NC_004663.1	BT_2048	BT_2048	2569717	2570211	+	26.96022086	29.33870851	22.26031304	23.65665875	22.1608981	21.61982103	28.308911	28.28316663	28.28550426	30.21126927	28.73147469	26.42457658	33.72870462	30.85887043	21.85070956	29.27943713	27.6523225	24.77581022	29.65777346	33.02431669	35.89939211	34.98243683	23.09527552	16.85065678	24.3996975	25.03243263	25.56639378	22.22392375	13.8116609	13.74307263	26.56878211	27.46027675
NC_004663.1	BT_2049	BT_2049	2570231	2570710	-	134.6151718	151.8309113	131.5911463	131.3897334	82.96763854	52.84054942	131.3177757	124.3642489	116.4597153	138.6825818	159.8901381	144.8458272	64.56787847	57.14007247	48.91242845	36.82425662	45.72279372	47.44567656	100.8168537	82.79173099	84.12649999	76.32531672	59.83232	58.23075065	48.53759568	41.25985263	38.44919999	42.2844567	106.4766307	126.531048	35.92207785	38.85487612
NC_004663.1	BT_2050	BT_2050	2570863	2572140	+	31.05073713	33.73332518	48.9995623	48.52171265	28.28105704	25.7446553	38.28866672	43.59896083	32.87924029	33.94750337	46.83126651	44.35002034	25.21772308	26.76589634	29.8448716	29.00256302	20.32124165	19.94452722	34.55179549	37.41216296	28.99045249	29.41704915	35.18140416	30.71512122	22.61946206	22.84937165	23.64061347	22.28948105	63.27995655	60.92987866	24.87434447	24.7708682
NC_004663.1	BT_2051	BT_2051	2572321	2572857	+	85.76139223	83.62150884	104.6727396	104.8979937	49.70161333	34.13655952	97.42613002	87.35107961	101.9128845	89.0268254	101.3380894	115.742736	53.32497693	46.63836264	39.08256995	29.83318535	46.8803328	38.40250583	24.29392533	21.93923136	28.10990137	32.6635253	45.53239552	38.60720098	45.91960238	52.46623235	38.31638756	39.79327941	85.68867168	85.1664304	49.51146768	44.94143231
NC_004663.1	BT_2052	BT_2052	2573038	2573475	-	2677.033724	2580.506532	2528.628235	2488.782749	2019.455026	1446.038885	2236.898017	2213.234368	2479.256349	2135.277875	2249.404787	2365.076869	1989.047908	2113.590277	1533.221062	1356.752357	1710.842762	1773.638314	1350.476013	1154.696388	1891.389954	1917.739837	1943.353753	1763.986476	1641.900674	1495.032932	1242.1283	1313.243778	2617.943949	2741.64144	1541.531582	1632.117119
NC_004663.1	BT_2053	BT_2053	2573512	2574105	-	1571.641427	1570.177969	1565.791315	1449.981218	1245.723803	1129.137824	1281.459919	1338.34515	1520.143814	1467.53651	1515.766807	1425.330328	1293.721731	1355.743812	966.8198781	908.2855176	1057.347643	1142.722307	817.2282676	751.4764091	1200.733064	1133.682721	1231.169649	1192.343942	1138.670003	1023.928371	880.4933205	804.9124951	1552.825304	1571.133338	1019.848123	1054.177377
NC_004663.1	BT_2054	BT_2054	2574141	2574626	-	1184.018527	1176.271765	1129.27419	1098.431185	877.5518222	934.0616097	922.2381182	1045.200849	1143.202253	1058.157741	1114.459675	1036.070045	1035.817976	1110.003802	719.5337992	807.7802157	796.0010417	814.8144585	752.9942286	743.3935344	975.0410365	980.5683051	936.7497599	934.8915022	723.4086671	775.9326429	643.2106237	602.7337905	1080.762465	1072.975163	768.1224684	758.9086277
NC_004663.1	BT_2055	BT_2055	2574633	2575436	-	1847.983691	1903.1785	1789.155864	1801.717157	1485.125665	1538.776538	1540.834758	1746.664224	1928.646044	1932.557044	1821.336931	1755.508761	1667.259254	1697.937988	1206.348659	1250.36348	1336.443177	1147.181953	1413.099919	1468.927765	1693.164348	1754.090938	1366.689853	1124.301416	1057.145692	1321.37043	1191.39395	1006.304512	1427.322405	1450.131112	1372.426706	1228.705837
NC_004663.1	BT_t34	BT_t34	2575512	2575599	-	17.43117728	24.1084957	23.33525773	21.00748479	17.66949113	18.06392941	20.45355874	17.91947922	18.54508249	22.33705547	22.1450175	21.73717605	13.60706308	12.65590672	11.36947489	7.544819496	14.01908443	16.22815569	7.341033036	9.122101462	11.10849114	10.0044469	9.094512639	28.86652596	17.85471427	8.295631745	7.171871501	12.91478755	25.18044299	16.7218667	8.133300645	9.271382098
NC_004663.1	BT_2056	BT_2056	2575720	2576496	-	51.87518359	61.52463345	37.13038131	43.87403902	35.98061183	29.72725391	42.38925941	43.49685554	46.49031	48.77191608	54.4030992	53.77633128	48.91187539	50.73133673	18.83069279	18.55056537	19.61385666	18.14828098	32.887828	36.14199693	43.68888285	43.86055527	37.03620608	39.46039879	14.76548218	17.02787569	20.91795855	21.69946538	16.6303672	21.25775767	15.79215875	15.28716437
NC_004663.1	BT_2057	BT_2057	2576490	2577206	-	92.50144744	91.42040604	82.50200527	77.94148669	57.45052425	49.92471829	73.95888268	70.40160069	86.55789649	83.32203785	96.35935015	92.0996938	81.11700924	75.50460095	56.13678229	45.47657256	52.47510503	51.84338288	74.78065652	62.58454421	80.33335667	80.23433902	75.26905856	80.87604257	46.91443983	47.44519209	56.51169118	56.51039019	49.96156926	55.44618958	44.66537604	47.77238867
NC_004663.1	BT_2058	BT_2058	2577222	2578196	-	284.1979144	286.764212	263.1375032	246.7914695	182.3215091	142.8046073	248.1105603	247.4521817	273.9227781	246.0290067	283.8400018	272.2813095	253.3330431	255.1107665	196.30109	198.3802998	203.4053397	196.0385983	208.4217159	192.0260093	232.7364364	225.3319463	212.2850713	201.7812825	182.2123333	195.9661078	225.7147336	200.6708868	292.0179732	303.2276962	185.1681447	199.8655194
NC_004663.1	BT_2059	BT_2059	2578267	2578950	-	728.158379	795.7969942	817.8089653	919.9605173	845.0261388	764.8011688	833.5566256	928.4944973	692.973587	749.6974679	733.5342565	733.7584666	841.7991186	885.2672114	1916.526328	1894.095786	1420.236145	986.7585814	1182.19996	1217.165462	884.3442704	990.7052613	1145.07094	947.0495711	1101.389779	1662.837553	1499.186769	1121.09534	1677.341655	1910.151696	1761.1307	1489.366144
NC_004663.1	BT_2060	cmk	2579173	2579862	+	69.35284401	66.60010623	88.72772662	82.96097421	61.15223328	52.05825326	88.28625474	77.14055014	65.29060005	63.75702704	87.33538517	85.30038755	81.58984155	82.77501545	98.89074518	84.44660353	106.9437496	107.3411978	79.47891766	81.05968641	59.53880313	66.78465213	111.8266061	109.6359188	95.76619471	105.2963082	118.402286	94.27139338	74.97758772	71.62645736	105.5295759	103.5422291
NC_004663.1	BT_2061	ispH	2579881	2580750	+	62.28740682	56.51105668	77.88870095	73.24733633	53.35396625	55.89861621	76.23150032	74.0773913	59.20815327	61.94917183	74.83667506	77.00729432	71.50275232	80.72852841	104.1609705	104.3123209	121.8631422	102.7576729	88.87543995	85.33206305	57.43902737	73.34385904	125.8872013	101.1039407	95.97563417	121.8875717	128.164	90.27239825	53.27354917	61.40377772	125.1172749	111.1858113
NC_004663.1	BT_2062	pfkA	2580879	2581859	+	463.0650349	492.3827556	580.3357667	594.6698403	194.8086076	134.1282318	543.2544248	569.6964917	378.4302727	366.8339092	591.2252915	611.2679342	1388.445803	1407.444537	1595.22023	1815.671194	2034.503551	2128.304037	530.6343379	570.4200155	527.4501252	588.1422192	1075.18679	842.7461386	2118.323094	2070.051195	1879.428771	1955.377504	365.1634018	382.9104375	2062.943931	2090.307407
NC_004663.1	BT_2063	BT_2063	2581991	2583280	-	3.672168014	3.094800475	6.494457526	6.646173284	1.776820338	1.706827976	7.213090762	7.096317981	2.552075572	2.772044654	6.171562254	4.893440107	8.721129232	8.239803099	4.559633161	3.737800484	5.273233594	5.264859671	3.425815417	5.080664106	4.944633252	6.559206906	5.02591488	5.759085229	5.654865516	5.96703336	6.972652849	7.145745396	0.9865472068	1.489397034	5.42220043	5.874234459
NC_004663.1	BT_2064	BT_2064	2583432	2584826	-	3.114370341	3.094800475	6.897561787	8.17990558	1.875532578	1.422356646	8.052971193	8.474739459	3.572905801	4.05763058	5.393634239	6.129677608	9.87694154	8.293658022	2.842368724	3.807019012	2.893847704	3.716371532	2.740652333	3.579558802	4.267286231	6.161679215	4.1882624	2.132994529	3.141591953	4.729965469	7.371090154	5.310141074	0.2818706305	0.6769986518	3.795540301	3.680243275
NC_004663.1	BT_2065	BT_2065	2584894	2587284	-	10.87705462	10.15094556	10.12239587	11.01498649	15.05361675	17.21051542	17.73629852	17.2557948	10.63364822	10.56590933	8.764655638	9.889900006	8.616055386	8.024383411	13.50125144	15.98947985	14.53354625	18.02440193	6.655869952	5.273113503	7.586286634	7.370825942	7.65853696	9.385175929	15.55088017	14.5537399	13.54686839	13.43924593	13.60025792	12.2536756	15.04660619	14.36710356
NC_004663.1	BT_2066	BT_2066	2587481	2588332	-	13.80549241	12.56488993	12.98891505	13.94302088	36.52352916	32.28749588	22.62736691	22.76948072	19.0980322	17.83750473	9.698169256	10.86858803	9.929478463	10.23243522	34.22685671	53.6443588	45.52987054	51.34786667	3.425815417	5.658012299	5.080102657	6.426697676	10.82964992	6.612283041	41.46901378	45.4076685	39.976543	38.48213346	57.07880268	52.39969565	44.93648606	49.25864076
NC_004663.1	BT_2067	BT_2067	2588329	2589552	-	26.49538947	25.19167587	26.336145	27.81632665	57.54923649	57.81879768	41.54937898	44.10948731	31.77334087	32.05929904	17.78862061	21.2220771	19.33358769	19.65704661	69.16430561	98.42874608	85.52927658	96.50178079	6.851630833	9.35304074	9.618327696	12.72088612	24.71074816	14.29106335	78.22563964	81.20986866	73.64449532	69.35962045	138.8212855	128.8328434	81.67189398	89.31667334
NC_004663.1	BT_2068	BT_2068	2589591	2590352	-	9.62200986	12.62678594	13.79512357	14.17540456	20.43343388	20.26858221	16.69879916	17.61316333	13.56853512	13.61917591	10.00934046	10.25046928	9.19396154	8.401367866	26.64720678	30.59458915	31.96094019	33.50928332	9.885924488	13.16353882	7.721756038	9.805683051	12.68445184	10.02507429	30.26400248	30.92669729	26.29686217	31.59861725	48.48174845	44.47881142	29.27988232	30.50355484
NC_004663.1	BT_2069	BT_2069	2590686	2591321	+	16.12964938	17.64036271	11.46607674	12.78110247	17.42271053	18.06392941	16.79760862	14.55000449	18.88535923	17.75715561	16.90696886	15.14390938	14.92048616	12.22506734	12.9683073	14.18979813	15.04800806	14.86548613	35.53059989	38.56685935	14.29202214	13.25092304	15.5564032	13.86446444	13.87536446	14.26266511	11.55468186	11.8003135	11.34529288	13.67537277	12.13217346	12.95162537
NC_004663.1	BT_2070	BT_2070	2591718	2593022	-	874.0689536	798.3347306	583.6501795	587.2800393	3346.690462	3047.89694	1524.333578	1610.25155	1007.389297	924.6576776	543.3567877	587.1613029	229.7439646	218.5971293	1192.66976	1324.704179	3419.627678	3216.024045	194.879957	214.7157933	194.4663297	235.2701386	275.049175	227.8038157	1778.926444	2227.158817	1818.003019	1659.189635	3276.464209	3054.685617	2236.928787	2091.722885
NC_004663.1	BT_2071	BT_2071	2593087	2594277	-	337.4675922	324.7683619	241.2355051	242.0043657	1214.950262	969.7627616	579.1222597	601.6043963	432.0238598	407.410215	231.0446205	232.7732194	106.8075646	100.2778652	546.5046031	675.7804838	1259.531136	1289.921589	91.61609228	98.72654114	93.47388888	97.92432128	116.1345331	104.5167319	865.4562232	994.2387415	820.8472558	744.2064379	1373.485115	1433.883145	944.0050949	944.5485914
NC_004663.1	BT_2072	BT_2072	2594292	2596535	-	997.5746551	938.1578161	775.4382286	760.6847422	3608.2779	3301.574248	1648.438263	1766.115282	1419.421899	1200.857779	580.0231281	657.4723108	328.9336754	319.4673986	1437.054254	1858.794337	3169.920775	3029.462194	309.106431	373.0824028	272.1128765	289.5326685	336.7362969	270.2504069	2041.589711	2535.043185	2146.597586	1918.59986	4624.580967	4521.470896	2575.680759	2399.801711
NC_004663.1	BT_2073	BT_2073	2596590	2598548	+	52.38649812	57.37760081	40.04168985	44.52471333	22.70381542	20.26858221	41.30235532	42.68001318	35.89919638	42.42433557	60.57466145	55.9912568	157.2955477	153.6480931	41.93480801	53.29826616	47.13756371	46.14494653	56.96641636	64.89393698	91.84825603	89.90751284	92.32126975	88.73257242	45.86724252	52.17515755	74.17574507	76.24313665	11.06342225	12.86297438	55.37422189	53.29275358
