	SP TEX (Biological replicate 2)	SP TEX (Biological replicate 1)	SP TEX (Biological replicate 3)	SP (Biological replicate 2)	SP (Biological replicate 1)	SP (Biological replicate 3)	ML (Biological replicate 3)	ML (Biological replicate 1)	ML (Biological replicate 2)	EL (Biological replicate 2)	EL (Biological replicate 1)	EL (Biological replicate 3)	ML TEX (Biological replicate 3)	ML TEX (Biological replicate 1)	ML TEX (Biological replicate 2)	EL TEX(Biological replicate 3)	EL TEX (Biological replicate 1)	EL TEX (Biological replicate 2)
('1074947', 'Locus_Tag: BT_0148', 'Strand: -', 'Start: 151535', 'End: 152824')	21.65613874	20.41075148	18.77244618	6.126504402	5.969418071000001	5.533058707	8.327144758	10.73942398	9.700898028	12.17719196	10.3143817	8.710773199	22.20047501	20.25838717	25.97170472	17.08860482	18.91670586	19.73243441
('1075464', 'Locus_Tag: BT_0168', 'Strand: -', 'Start: 176890', 'End: 177189')	21.74408245	17.21729898	15.23824585	5.017898843	5.363566683999999	5.623599667000001	10.34416427	14.59908205	12.12612253	8.360307422	4.830398557	10.81213498	9.508171567	18.71808005	23.64524909	19.01861195	14.06149372	18.12693179
('1075565', 'Locus_Tag: BT_0070', 'Strand: -', 'Start: 67710', 'End: 68333')	10.22662741	12.11348427	14.45415732	1.608300911	2.3944494130000002	1.871760244	1.721477041	2.6724261069999997	2.098751977	4.65401729	4.6446139969999996	2.784718831	14.62795626	20.420982300000002	21.51158016	16.83246906	16.52525971	15.9463598
('1075497', 'Locus_Tag: BT_0184', 'Strand: -', 'Start: 194157', 'End: 194774')	58.81947166	80.72520005	117.1557605	10.14947177	9.29883267	11.12960352	9.463481125	15.35996365	14.83389747	11.53440472	16.62714419	11.6219204	93.78934283	99.95091287	101.7151865	82.67137146	84.56615694	98.10485703
('1075516', 'Locus_Tag: BT_0199', 'Strand: +', 'Start: 214349', 'End: 214840')	28.24655461	19.97247651	22.85234628	6.629337903	6.073725339	6.066735101	1.698150794	5.99666346	3.844868121	3.756235684	2.6776045219999998	5.650941627000001	22.03112924	28.97263797	26.39572834	33.99945873	20.72069705	29.86663645
('1075571', 'Locus_Tag: BT_0219', 'Strand: -', 'Start: 240836', 'End: 241135')	15.59901567	18.05716722	12.35533447	21.32607008	18.00625958	9.516860976	2.387114831	2.565529063	4.850449014	3.5201294410000004	1.756508566	2.316886067	25.86222666	21.95774775	19.27997233	17.28964723	14.06149372	18.25549159
('1072072', 'Locus_Tag: BT_0151', 'Strand: +', 'Start: 156339', 'End: 156773')	47.92174093	53.86741144	65.89511719	36.33650886	40.42491146	39.08178018	13.99343177	15.039308300000002	16.39117253	18.81448494	14.53662262	15.17959837	42.22939648	55.11158846	43.65276755	55.74420745	41.48410025	65.16651927
('1075524', 'Locus_Tag: BT_0191', 'Strand: +', 'Start: 203588', 'End: 204979')	0.101874449	0	0.177519173	0.180240619	0.165134442	0	0	0	0	0.094831073	0.09463947	0	0.245900989	0.38789124799999997	0	0.186310854	0.084180398	0.08312056
('1072858', 'Locus_Tag: BT_0145', 'Strand: +', 'Start: 148359', 'End: 149618')	0	0.19996862899999998	0.19611642	0	0.27365136100000004	0.11771009199999999	0.094726779	0.10180670900000001	0	0	0	0.18387984699999999	0	0	0.17322526800000002	0.102914567	0.185998594	0.091828429
('1072052', 'Locus_Tag: BT_0015', 'Strand: +', 'Start: 13288', 'End: 14586')	0.027292	0.121228095	0.285342598	0	0.176957	0.09990406199999999	0	0.09875015599999999	0	0	0	0	0.087835303	0	0.210030637	0	0.09020717	0
('1074691', 'Locus_Tag: BT_0051', 'Strand: +', 'Start: 46565', 'End: 47545')	0	0.25684044100000003	0.5037853	0.127877137	0.46863841700000003	0.396866596	0	0.392282731	0.5933270970000001	0.403684569	0	0.118087975	0.139569491	0	0.333736755	0.264367695	0.358345915	0.11794477099999999
('1075092', 'Locus_Tag: BT_0017', 'Strand: +', 'Start: 15525', 'End: 16472')	0.149587799	0.132890545	0.130330532	0	0.121237945	0.136893858	0	0	0	0	0	0	0	0	0	0	0	0.42717655
('1074432', 'Locus_Tag: BT_0264', 'Strand: -', 'Start: 294837', 'End: 296585')	0.108106906	0	0.141284557	0.14345051	0	0.074199758	0	0	0	0.075474473	0	0	0.06523616900000001	0	0.062396752	0.074140854	0	0.264617084
('1075097', 'Locus_Tag: BT_0006', 'Strand: +', 'Start: 4088', 'End: 4534')	0	0.5636699620000001	0.276405693	0.280643112	0	0.290325228	0	0	0	0	0.294716202	0	0.255252928	0	0	0.290094752	0	0.51769047
('1075062', 'Locus_Tag: BT_0057', 'Strand: +', 'Start: 53288', 'End: 53575')	0.984786343	0	0	0	0.399074902	0.901217895	0.414429658	0.8908087020000001	0	0.916700375	0.457424106	0.804474329	0.396173815	0	0.378930274	0.45025123	0.81374385	2.008746874
('1072053', 'Locus_Tag: BT_0048', 'Strand: +', 'Start: 44162', 'End: 44638')	0.891881971	0	0.259021687	0.262992602	0	0	0.25022168	0.537846764	0	0.553479472	0.276180592	0	0	0.22639187300000002	0	0.543699598	0	0.7276969809999999
('1075327', 'Locus_Tag: BT_0266', 'Strand: -', 'Start: 298121', 'End: 299581')	0.161771884	0.021557193	0	0.085864114	0.078667743	0	0.081694553	0	0	0.09035239800000001	0.090169844	0	0.15619173	0	0.074696727	0	0	0.158389897
('1074628', 'Locus_Tag: BT_0293', 'Strand: +', 'Start: 341869', 'End: 343101')	0.805080806	0.10217375199999999	0.10020547	0.10174166300000001	0.093214576	0.21050345	0	0	0	0.107059898	0.10684358699999999	0	0.09253695	0.087582257	0.17701852199999998	0	0	0.09383927
('1072830', 'Locus_Tag: BT_0099', 'Strand: +', 'Start: 91004', 'End: 91285')	0.7543044329999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38699262	0	0	0
('1074934', 'Locus_Tag: BT_0092', 'Strand: -', 'Start: 85050', 'End: 85406')	0.7944494870000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
('1072757', 'Locus_Tag: BT_0096', 'Strand: -', 'Start: 88735', 'End: 89415')	0.41647351899999996	0	0	0	0	0	0	0	0	0	0	0.17010910899999998	0	0	0	0	0	0
('1073994', 'Locus_Tag: BT_0109', 'Strand: -', 'Start: 102266', 'End: 102625')	0.787829074	0.34994510100000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
('1072092', 'Locus_Tag: BT_0118', 'Strand: -', 'Start: 109119', 'End: 109826')	1.001477637	0.355876374	0	0.17718569399999998	0.16233555300000002	0	0	0.181181431	0	0.186447534	0.186070823	0	0	0.38131682	0	0.030525507	0	0
('1072747', 'Locus_Tag: BT_0085', 'Strand: -', 'Start: 79544', 'End: 80122')	0.489841911	0	0	0	0.198503578	0	0	0	0	0	0	0	0	0.18650936699999998	0	0	0	0.299750829
('1072800', 'Locus_Tag: BT_0087', 'Strand: -', 'Start: 81067', 'End: 82452')	0.20463092800000002	0.090894831	0	0	0.027641552000000003	0.14044954199999998	0.086115254	0	0	0	0.095049165	0	0.00914687	0	0.11810813699999999	0	0	0.08348039
('1072753', 'Locus_Tag: BT_0095', 'Strand: -', 'Start: 88274', 'End: 88570')	0.9549443320000001	0	0	0	0	0.436954131	0	0	0	0	0.44356276899999997	0	0	0	0	0	0	0
('1074832', 'Locus_Tag: BT_0089', 'Strand: -', 'Start: 82736', 'End: 83359')	0.5681459670000001	0	0.39600431	0	0	0	0	0.205571239	0	0	0	0	0	0	0.17489089600000002	0	0	0
('1073305', 'Locus_Tag: BT_0003', 'Strand: +', 'Start: 1872', 'End: 2648')	0.391089998	0	0.15901331400000002	0	0	0	0.153610993	0.16509196	0.031212671	0	0.16954715899999998	0	0	0	0.14045292	0	0.030161933999999998	0.148910965
('1075601', 'Locus_Tag: BT_0117', 'Strand: -', 'Start: 108759', 'End: 109085')	0.867334761	0	0	0.38363141	0	0	0	0.392282731	0	0.403684569	0.40286893700000004	0	0.348923727	0	0	0	0	0
('1075495', 'Locus_Tag: BT_0194', 'Strand: +', 'Start: 207864', 'End: 208922')	0.803451747	0.17844226100000002	0.116669825	0.236916848	0	0	0.225412165	0	0.274812975	0.498601904	0	0	0	0.30591763	0	0	0.11065072199999999	0.10925762
('1075500', 'Locus_Tag: BT_0195', 'Strand: +', 'Start: 208943', 'End: 209842')	4.096711186	2.519604729	3.7066003419999998	0.975702553	0.127703969	0.144194863	0.397852472	0.285058785	0.48504490100000003	0.29334412	0.146375714	0.386147678	0.760653725	0.9599015409999999	0.970061501	0.720401968	0.260398032	1.5427175990000002
('1075200', 'Locus_Tag: BT_0268', 'Strand: +', 'Start: 304251', 'End: 307184')	0.6766630090000001	0.300566345	0.631663317	0.128269398	0.039172997	0.044231553	0	0	0.099191186	0.134974288	0.08980105099999999	0.118450208	0.038888227000000004	0.036806041	0.03719561	0.04419644	0.039938348	0.164314673
('1074971', 'Locus_Tag: BT_0301', 'Strand: +', 'Start: 358006', 'End: 359517')	1.781994335	1.5090225259999999	2.288024903	0	0.076014267	0	0	0.254516772	0.384956271	0.34921919100000004	0.522770407	0.306466411	0.528231754	0.07935694	0.6576144429999999	0.514572834	0.387497071	0.27633554899999996
('1073985', 'Locus_Tag: BT_0139', 'Strand: +', 'Start: 139333', 'End: 139848')	1.374120478	0.48829549	0.9577778659999999	0.12155762699999999	0	0	0	0	0	0	0	0	0	0.20928085899999999	0	0	0	0.224232209
('1072838', 'Locus_Tag: BT_0108', 'Strand: -', 'Start: 100303', 'End: 102303')	0.425215093	0.188875917	0.308728997	0.062692389	0	0	0	0	0	0	0	0	0.057020519000000006	0.161902434	0	0	0	0.06424777599999999
('1074887', 'Locus_Tag: BT_0263', 'Strand: +', 'Start: 293299', 'End: 294711')	2.127640302	1.159053838	1.573927958	0.35512376799999995	0.08134010700000001	0.306146207	0	0.36313221	0.102981932	0	0	0.081984645	0.322995212	0.573189614	0.46340517600000003	0	0.08292931	0.163770446
('1075511', 'Locus_Tag: BT_0196', 'Strand: +', 'Start: 209855', 'End: 211201')	2.73722351	1.699065302	1.3758724359999999	0.09313101	0	0.28903202	0	0	0	0.09799914900000001	0	0.08600171	0	0.160339901	0.48611099700000004	0	0.173985322	0.171794833
('1075206', 'Locus_Tag: BT_0283', 'Strand: +', 'Start: 328262', 'End: 328447')	12.19864373	6.095817892	7.971183531	0.6744487690000001	0	1.3954341609999998	0	0	0	0.7097035159999999	0.708269583	0	1.226860847	1.161171219	2.9336537330000003	0.697163195	1.259990477	0
('1075108', 'Locus_Tag: BT_0027', 'Strand: -', 'Start: 21544', 'End: 22080')	2.508729454	0.9384002709999999	1.610565015	0.23360795399999998	0.214028998	0	0.111131975	0	0	0.36872864299999997	0.122661213	0	0	0.201096692	0.203225175	0	0	0
('1075644', 'Locus_Tag: BT_0265', 'Strand: -', 'Start: 296627', 'End: 298108')	0.574126451	0.17001381399999999	0.33347731399999997	0	0	0	0	0	0	0.089072101	0	0	0.153978487	0.07286702	0.073638272	0	0.079068228	0
('1075076', 'Locus_Tag: BT_0037', 'Strand: +', 'Start: 34087', 'End: 35142')	5.505850917	3.936882389	2.691029289	0.950359629	0.544193048	0.368680048	1.130262704	1.093265226	1.653562164	1.2500459659999998	1.247520288	1.535814628	0.648284425	1.124884618	2.376926263	0.73677474	0.22193014100000003	0.657408068
('1072819', 'Locus_Tag: BT_0106', 'Strand: -', 'Start: 99073', 'End: 99519')	42.19379874	24.23780835	16.30793588	5.612862241	4.371075438	3.774227965	4.8062714710000005	6.600354413	6.510669817	10.04063767	8.841486071	7.25646643	4.658365935	5.798062998	3.662144928	3.771231778	5.242913393	8.541892747
('1075560', 'Locus_Tag: BT_0209', 'Strand: +', 'Start: 228135', 'End: 230087')	0.7261097459999999	0.451542066	0.316316807	0.128466432	0	0.06644924599999999	0.061114050999999996	0.197045243	0	0.135181622	0.067454246	0.118632159	0.058421945	0.055293867999999996	0.223516475	0.132792989	0.059999547	0.078992197
('1075541', 'Locus_Tag: BT_0212', 'Strand: +', 'Start: 234898', 'End: 236985')	1.154577092	0.7240243470000001	0.473384463	0.12016041300000001	0.055044814000000004	0	0.057162711	0.245740332	0	0.063220716	0.12618596	0.055480987999999995	0	0.258594165	0.261331223	0.186310854	0	0.055413707
('1075214', 'Locus_Tag: BT_0273', 'Strand: +', 'Start: 313801', 'End: 315312')	0.937891755	0.666562098	0.408575875	0.16593580800000002	0.152028534	0	0	0	0	0.087304798	0.348513604	0.15323320599999998	0.075461679	0	0.14435439	0	0.09687426800000001	0
('1075499', 'Locus_Tag: BT_0189', 'Strand: +', 'Start: 198928', 'End: 199911')	3.8190494760000004	3.328746085	2.636809186	0.764923604	0.467209641	0.92319882	0.121296485	0.391086747	0.295759086	0.13415127400000001	0.133880226	0.47091180200000005	0.347859935	0.109744841	0.66543853	0.7906850870000001	0.952675726	0.23517036600000002
('1074963', 'Locus_Tag: BT_0244', 'Strand: +', 'Start: 268072', 'End: 269322')	89.89186416	107.0479547	79.40598655	18.85221788	25.81641381	17.94655492	6.773986928999999	7.62207542	8.142240551	5.275973383	5.265313448000001	5.093074888	17.42024719	20.11304487	23.03023707	13.06052489	11.61487624	15.26069568
('1075459', 'Locus_Tag: BT_0178', 'Strand: +', 'Start: 186456', 'End: 187001')	158.9510088	133.1329605	110.2023423	8.960533648	9.893549221	6.417463695	15.5206184	14.56619065	20.78763863	20.06667195	18.57845599	14.00315755	16.926635100000002	19.77819109	26.58341613	13.29972864	10.94530189	14.62191131
('1075455', 'Locus_Tag: smpB', 'Strand: +', 'Start: 187011', 'End: 187463')	198.1572731	168.2517507	138.3724729	16.38478743	20.04360303	16.61583193	19.497405899999997	26.05173	26.01896491	25.06052417	15.99469721	17.64515879	21.21322751	24.07700057	31.077301399999996	13.16761213	13.45102416	19.15626158
('1075526', 'Locus_Tag: BT_0192', 'Strand: +', 'Start: 205007', 'End: 206974')	4.899912535	4.160932606	3.39018324	0.509949069	0.467209641	0.46159941	0.121296485	0.130362249	0.073939772	0.13415127400000001	0.133880226	0.353183852	0.414118971	0.384106943	0.609985319	0.131780848	0.119084466	0.36010462299999996
('1074973', 'Locus_Tag: BT_0290', 'Strand: +', 'Start: 337216', 'End: 339555')	1.9998738040000001	1.668968944	0.844809195	0.21444012199999998	0.245584555	0.055459562999999996	0.153020181	0.109637994	0.186555731	0.056412330999999996	0.112596703	0.148518338	0.292559125	0.18459645	0.37310057700000004	0.13853884	0.200306178	0.148338231
('1074686', 'Locus_Tag: BT_0071', 'Strand: -', 'Start: 68637', 'End: 69134')	48.12401695	34.15126891	18.11123326	1.7633178669999998	0.923161219	0.781779379	2.157031473	2.318249153	3.506348685	3.4459098439999996	3.4389474939999998	3.256667163	5.956926765	7.155892511	7.669913976	3.6454075489999997	5.411886806	6.2730986710000005
('1075078', 'Locus_Tag: BT_0034', 'Strand: +', 'Start: 30281', 'End: 31492')	1.053038862	0.852341534	0.407766814	0	0.02370742	0.16061309	0	0	0	0	0	0	0.282420938	0.17819954300000002	0.180085675	0	0.09668243800000001	0
('1075642', 'Locus_Tag: BT_0213', 'Strand: +', 'Start: 236998', 'End: 237813')	2.433001553	1.8526505359999998	0.9084804759999999	0.922407876	0.140849965	0.159038452	0	0.157201536	0	0	0.161443802	0.141966058	0.279652105	0.26467873399999997	0.40122029	0.317824398	0	0.141793897
('1072825', 'Locus_Tag: BT_0107', 'Strand: -', 'Start: 99969', 'End: 100247')	8.132429154	6.321588925	3.099904707	1.3488975380000001	0.411948286	0	0.427798357	0	0	0	0	0	0.408953616	0.387057073	0	0	0	0.41470903200000003
('1075204', 'Locus_Tag: BT_0262', 'Strand: +', 'Start: 292568', 'End: 293203')	0.891881971	0.594246398	0.388532531	0.19724445100000002	0.361426326	0	0	0	0	0	0	0	0.17939946399999998	0	0.17159106699999999	0	0.18424389	0
('1072847', 'Locus_Tag: BT_0111', 'Strand: -', 'Start: 103864', 'End: 104115')	2.532307739	1.9996862930000001	0.980582101	0.497807425	0.912171205	0.514981655	0	0	0	0.523828786	0	0	0.452770075	0	0.43306317	0	0.464996485	0.45914214299999995
('1074623', 'Locus_Tag: BT_0309', 'Strand: +', 'Start: 371489', 'End: 372832')	196.8869267	183.43997230000002	111.97021869999999	66.55063012	75.16860835	37.17523819	3.197028791	3.913195371	4.655564902	2.651883228	1.56831122	1.5514862059999999	12.22479201	12.3737308	23.79140791	4.727637915	3.574660482	5.767973166
('1072107', 'Locus_Tag: BT_0160', 'Strand: -', 'Start: 165668', 'End: 166102')	44.98775679	37.07004658	28.11903708	14.70763454	12.41811006	8.055023396000001	3.29257218	2.359107184	2.341596076	4.855350953	3.6341556539999997	5.059866124	5.2458877610000005	3.9720063760000004	9.533363027	1.788584196	1.346886372	4.52175848
('1072878', 'Locus_Tag: BT_0147', 'Strand: -', 'Start: 150999', 'End: 151460')	1441.4202599999999	1273.981958	930.6615578	409.8086488	485.85555350000004	241.5732125	53.73591826	41.37054441	64.88262967	22.85798338	23.09694706	15.54620521	404.77644669999995	271.84224639999996	574.4779798	69.88834676	71.39809672	132.23293710000002
('1075488', 'Locus_Tag: BT_0170', 'Strand: -', 'Start: 178582', 'End: 178935')	252.3723645	266.5514042	158.8044403	31.53905346	36.68783507	14.29728729	4.720283563	8.334345826	18.49747505	1.491580272	0.7442832909999999	0.981731384	52.53667679	56.73994277	135.0276284	8.425039964	8.937390076	12.74703101
('1074855', 'Locus_Tag: BT_0267', 'Strand: +', 'Start: 299864', 'End: 303976')	6.378484846	5.911545255	3.604765711	0.640504958	0.419159635	0.457511054	0.406268024	0.311880509	0.42454696	0.353039969	0.544504844	0.675969677	1.8586360169999998	1.430925437	3.0115421330000003	0.614785049	0.48432894299999996	0.81580617
('1075064', 'Locus_Tag: BT_0045', 'Strand: +', 'Start: 41534', 'End: 42700')	2.6733531569999998	2.590853192	0.9528535579999999	0.429982763	0.295459053	0	0.204551399	0	0.498760824	0.113114699	0.112886155	0.099266755	0.684392812	0.925354956	1.21569404	0.777811893	0.20082110399999997	0.694024627
('1075577', 'Locus_Tag: BT_0084', 'Strand: -', 'Start: 79079', 'End: 79522')	0.63878033	0.8512178140000001	0.834819897	0	0	0	0	0	0	0	0	0	0	0.48643659200000006	0	0	0	0
('1075085', 'Locus_Tag: BT_0016', 'Strand: +', 'Start: 14774', 'End: 15412')	0.443847366	0.591456509	0.386708434	0	0	0	0	0	0	0	0	0	0.17855721300000002	0.16899675	0.08539273800000001	0	0	0
('1072576', 'Locus_Tag: BT_0269', 'Strand: +', 'Start: 307218', 'End: 308756')	1.197868768	1.227877548	1.204223633	0	0.074680683	0	0	0.083350522	0	0	0.08559983300000001	0	0.14827558	0.42100944799999995	0.212732785	0.25277262	0.532978428	0.375905848
('1075547', 'Locus_Tag: BT_0214', 'Strand: +', 'Start: 237835', 'End: 238311')	1.783763942	2.112876083	1.554130122	2.103940815	0.24095088399999998	0	0	0	0.610119373	0.276739736	0	0.242860175	0.239199285	0.679175619	0.22878809	0	0.491317041	0
('1074975', 'Locus_Tag: BT_0287', 'Strand: +', 'Start: 332027', 'End: 332452')	3.328855243	0.887184764	1.740187954	0.294477632	0.269797117	0.60927407	1.120711188	0.602236869	0.683161833	0.619741099	0	1.359674922	0.535671638	0.253495125	0	1.217580791	0.82520503	0.271605211
('1074942', 'Locus_Tag: BT_0137', 'Strand: +', 'Start: 133691', 'End: 135616')	0.957175511	0.457872095	0.320751155	0.130267364	0.11934950300000001	0.20214233199999998	0.18591237	0.33301259899999996	0.075552165	0.27415338300000003	0.06839986599999999	0.12029522699999999	0.118481889	0.11213803	0.056662471	0.336636434	0	0.300373364
('1074952', 'Locus_Tag: BT_0206', 'Strand: +', 'Start: 222704', 'End: 225646')	0.43366738	0.107016851	0.083964217	0.085251424	0	0	0.047315109	0.174347881	0.049443925	0.13456152300000002	0.13428964599999998	0.118087975	0.077538606	0.16512067800000002	0.111245585	0.132183847	0.039816212999999996	0.039314924
('1072862', 'Locus_Tag: BT_0124', 'Strand: -', 'Start: 113201', 'End: 114967')	0.642033881	0.285184463	0.27969065	0.141989215	0.065044466	0.073443903	0	0	0.08235057700000001	0.11205845	0.07455469299999999	0.196679632	0	0.366685648	0	0.07338559900000001	0.11052548	0
('1075103', 'Locus_Tag: BT_0010', 'Strand: +', 'Start: 6796', 'End: 7869')	0.616179164	0.35190010200000005	0	0.11680397699999999	0.107014499	0.12083368400000001	0.111131975	0.11943803800000001	0.270974805	0.12290954800000001	0	0.10786248	0.015176651000000001	0.100548346	0.10161258699999999	0	0.327315962	0.107731676
('1074627', 'Locus_Tag: BT_0302', 'Strand: +', 'Start: 359533', 'End: 360234')	2.8281043689999996	2.153508315	0.352003831	0.17870010100000003	0	0.18486520899999997	0.34004484799999996	0.36545998	0.207284146	0.376082205	0	0.660081501	0.081266424	0.7691518759999999	0.31091714800000003	0.36943690700000004	0.667687261	0.824101282
('1074967', 'Locus_Tag: BT_0284', 'Strand: +', 'Start: 328493', 'End: 329944')	3.613596167	1.665854366	1.531653034	2.2463045790000002	1.503951697	1.6981626459999999	0	0.265033994	0.501079444	0.363649736	0.09072874800000001	0.39891289	0.15715986099999998	0.297490147	0.6764375140000001	0.35722411600000004	0.08070186900000001	0.494052124
('1072863', 'Locus_Tag: BT_0142', 'Strand: +', 'Start: 144992', 'End: 146377')	1.048733508	0.36357932600000004	0.6418355570000001	0.724083527	0.541774413	0.28089908399999997	0.344461015	0.185103107	0.209976148	0.190483195	0.380196659	0.167163497	0.246965495	0.09089976699999999	0.255900964	0.374234789	0.33817926200000004	0.08348039
('1075621', 'Locus_Tag: BT_0193', 'Strand: +', 'Start: 206981', 'End: 207862')	0.482344331	0.214252103	0.280166315	0.14223069300000002	0.130310172	0.147137616	0	0.14543815599999999	0.164981259	0	0	0.262685495	0	0	0.123732334	0.14702081	0.132856139	0.131183469
('1072176', 'Locus_Tag: BT_0282', 'Strand: +', 'Start: 326951', 'End: 328246')	1.1489174	0.583241835	0.858009338	0.580775329	0.354733246	0.300405965	0.184190959	0.197957489	0.477185378	0	0.203299603	0.446930183	0.088038626	0	0.08420672800000001	0.500279144	0	0.089277639
('1074960', 'Locus_Tag: BT_0235', 'Strand: +', 'Start: 256382', 'End: 257509')	0.7543044329999999	0.11168460699999999	0.547665535	0.44484918799999995	0.40756585700000003	0.230098186	0.10581182800000001	0	0.129001304	0	0	0.308096551	0.404603045	0	0.290244465	0	0	0.205148617
('1072867', 'Locus_Tag: BT_0146', 'Strand: +', 'Start: 149679', 'End: 150899')	0.619423351	1.5820613909999999	0.522816501	0.205483163	0.282392068	0.10628614	0.09775245	0	0	0	0.107893647	0.094876579	0	0	0.580964351	0	0.287909372	0
('1072824', 'Locus_Tag: BT_0102', 'Strand: +', 'Start: 92986', 'End: 94995')	0.211655572	0.37606040700000004	0.061469326	0.062411677	0	0	0	0	0	0.06567405700000001	0.065541364	0	0	0.107451665	0.162883461	0	0.116596134	0.05756409
('1072836', 'Locus_Tag: BT_0105', 'Strand: +', 'Start: 96886', 'End: 98967')	0.272448095	0.302546197	0.059343585	0.060253348	0.11040688900000001	0.062332072999999995	0.057327445	0	0	0	0	0	0.054802142000000005	0	0.160994666	0	0.112563991	0.11114680099999999
('1075208', 'Locus_Tag: BT_0275', 'Strand: +', 'Start: 316082', 'End: 317767')	0.504659193	1.046099235	0.696178396	0.223216141	0.068169378	0	0	0.07608330599999999	0	0.234884082	0	0.206128654	0.13534763800000002	0.06405037	0.194184909	0.38455621100000004	0.278005016	0.137252455
('1075052', 'Locus_Tag: BT_0056', 'Strand: +', 'Start: 52276', 'End: 53298')	0.6931047570000001	1.8472175430000002	0.241551016	0.122627049	0.561747663	0.888003557	0.116672279	0.250784855	0.28448381300000003	0.129037003	1.030210303	0.339719365	0	0.21112204	0.10667831800000001	0.380270834	0.114544589	0.33930739
('1072850', 'Locus_Tag: BT_0141', 'Strand: +', 'Start: 143223', 'End: 144962')	0.8964951529999999	1.520451129	0.507197638	0.432577486	0.396322661	0.37291775	0.274381015	0.36861049799999995	0.167256863	0.379324293	0.529981033	0.599194673	0.131147194	0.124125199	0.517435822	0.14904868300000002	0.269377274	0.199489345
('1075583', 'Locus_Tag: BT_0208', 'Strand: +', 'Start: 227218', 'End: 228117')	0.31513163	0.279956081	0.137281494	0	0.127703969	0	0	0.142529392	0	0.14667206	0.146375714	0	0	0	0	0.144080394	0	0.1285598
('1075559', 'Locus_Tag: BT_0207', 'Strand: +', 'Start: 225665', 'End: 227200')	0.36929487899999996	0.328073532	0	0.08167153099999999	0	0	0	0.08351331599999999	0	0	0.257301059	0.075419468	0	0.070305289	0	0.16884421100000002	0.152576972	0.075328008
('1075096', 'Locus_Tag: BT_0012', 'Strand: +', 'Start: 8983', 'End: 10149')	0.36454815799999996	0.377832757	0.529363088	0.214991381	0	0.222408529	0	0.10991984	0	0.113114699	0.112886155	0.19853351	0.407376674	0	0.093514926	0.111115985	0	0
('1071807', 'Locus_Tag: BT_0270', 'Strand: +', 'Start: 308770', 'End: 309564')	0.356752788	0.31693141199999997	0.155413012	0	0	0	0	0	0	0.166043842	0.33141671100000003	0.145716105	0.430558712	0	0.137272854	0	0	0
('1075087', 'Locus_Tag: BT_0018', 'Strand: +', 'Start: 16655', 'End: 17371')	0.09889067900000001	0.17570465300000002	0.344639734	0.174961605	0.160297869	0	0	0	0	0.184107188	0.183735206	0	0.159132579	0	0.152206302	0	0.027238288	0
('1075079', 'Locus_Tag: BT_0032', 'Strand: +', 'Start: 29209', 'End: 29406')	1.4324164990000001	0	0.624006792	0	0.580472585	0	0.602806775	0.647860875	1.469833035	0	1.330688308	0	0.576252822	0	0	0	0	0
('1072086', 'Locus_Tag: BT_0101', 'Strand: +', 'Start: 91727', 'End: 92965')	0.18312733899999997	0.10167896400000001	0.099720214	0	0	0	0	0	0.117444286	0	0.106326184	0	0.092088829	0	0	0	0	0
('1075491', 'Locus_Tag: BT_0171', 'Strand: -', 'Start: 179107', 'End: 180390')	0.22088665600000001	0.19623089800000001	0.384901385	0	0.08951212800000001	0	0.18591237	0.09990378	0.339984744	0	0.102599799	0	0.177722833	0	0	0	0.091260992	0
('1075603', 'Locus_Tag: BT_0229', 'Strand: -', 'Start: 249577', 'End: 250602')	0.621970322	0.122787755	0.030105591	0	0	0	0	0	0.567303978	0.128659702	0.256799498	0	0.166810027	0.157878543	0.319099178	0.15798288800000002	0	0.135326105
('1075203', 'Locus_Tag: BT_0271', 'Strand: +', 'Start: 309707', 'End: 310582')	0.323765373	0.143813055	0.282085262	0	0.131202708	0	0.136250846	0	0	0	0	0.26448471100000004	0	0	0.249159632	0.14802780199999999	0	0.13208198599999998
('1073793', 'Locus_Tag: BT_0274', 'Strand: +', 'Start: 315339', 'End: 316061')	0.196140018	0.17424652300000001	0.36619248600000004	0	0	0	0	0	0	0.182579328	0	0.48068175700000004	0	0	0.471697436	0	0	0.160032946
('1072791', 'Locus_Tag: BT_0090', 'Strand: -', 'Start: 83372', 'End: 84397')	0.13821562699999998	0.122787755	0.120422363	0	0	0	0	0.125025783	0	0	0	0.11290867800000001	0	0.10525236199999999	0.212732785	0.12638631	0	0
('1074946', 'Locus_Tag: BT_0175', 'Strand: +', 'Start: 183896', 'End: 184300')	18.03253214	15.2420533	11.59265951	21.37253211	19.013702	9.933423914	2.6523498119999998	3.1673198310000004	5.389387792999999	1.303751645	0.32527936399999996	0.572070634	2.253788816	1.333196584	4.311384449	0.640357305	0.867993439	0.5713768889999999
('1072881', 'Locus_Tag: BT_0157', 'Strand: -', 'Start: 162494', 'End: 163084')	493.4529415	419.0814633	293.9357068	593.2752651000001	563.5828953	359.02325089999994	36.75591364	28.867628200000002	61.553921499999994	21.44241284	17.6096671	16.85720827	33.01314392	20.46490595	41.73234122	13.38411778	10.50844849	18.01142375
